column,group,source,name,recipe,query,rows,selectivity,tier,chosen_plan,selective_ns,fused_ns,chosen_ns,logical_bytes,delivered_bytes,transferred_bytes,transfer_operations,frames_decoded,file_bytes
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,1,0.00006289,buffered_hot,selective_closure,4339.1,68943.1,4339.1,346,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,1,0.00006289,memory_warm,selective_closure,2478.5,71280.0,2478.5,346,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,1,0.00006289,buffered_hot,selective_closure,4383.6,71573.7,4383.6,346,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,15,0.00094328,memory_warm,selective_closure,2476.8,67214.9,2476.8,355,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,15,0.00094328,buffered_hot,selective_closure,4401.3,68647.0,4401.3,355,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,15,0.00094328,memory_warm,selective_closure,2512.9,71298.3,2512.9,355,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,15,0.00094328,buffered_hot,selective_closure,4426.2,72136.3,4426.2,355,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,159,0.00999874,memory_warm,selective_closure,3651.3,67838.7,3651.3,772,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,159,0.00999874,buffered_hot,selective_closure,5609.4,68808.7,5609.4,772,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,159,0.00999874,memory_warm,selective_closure,3874.8,71243.3,3874.8,772,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,159,0.00999874,buffered_hot,selective_closure,5838.4,72133.0,5838.4,772,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,1590,0.09998742,memory_warm,selective_closure,9103.4,70136.4,9103.4,2669,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,1590,0.09998742,buffered_hot,selective_closure,11005.1,71183.6,11005.1,2669,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,1590,0.09998742,memory_warm,selective_closure,11006.7,72955.8,11006.7,2669,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,1590,0.09998742,buffered_hot,selective_closure,13017.1,73949.2,13017.1,2669,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,7951,0.50000000,memory_warm,selective_closure,33020.8,78689.5,33020.8,10652,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,7951,0.50000000,buffered_hot,selective_closure,35101.8,79672.5,35101.8,10652,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,7951,0.50000000,memory_warm,selective_closure,42218.6,80582.2,42218.6,10652,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,7951,0.50000000,buffered_hot,selective_closure,43778.5,81635.5,43778.5,10652,521,521,2,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,15902,1.00000000,memory_warm,broad_fused,65759.9,90185.0,90185.0,20639,521,521,1,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",SUM,15902,1.00000000,buffered_hot,broad_fused,67249.1,91474.8,91474.8,20639,521,521,1,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,15902,1.00000000,memory_warm,broad_fused,77434.3,84454.4,84454.4,20639,521,521,1,1,521
6,"nab","twitter_aapl","timestamp","Frame(Delta(BitPack))",BETWEEN,15902,1.00000000,buffered_hot,broad_fused,78734.5,84772.8,84772.8,20639,521,521,1,1,521
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,1,0.00006289,memory_warm,selective_closure,19044.8,84522.6,19044.8,354,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,1,0.00006289,buffered_hot,selective_closure,21972.5,86489.4,21972.5,354,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,1,0.00006289,memory_warm,selective_closure,19209.5,88152.0,19209.5,354,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,1,0.00006289,buffered_hot,selective_closure,22004.7,89932.6,22004.7,354,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,15,0.00094328,memory_warm,selective_closure,19228.0,84552.6,19228.0,366,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,15,0.00094328,buffered_hot,selective_closure,21948.3,86156.8,21948.3,366,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,15,0.00094328,memory_warm,selective_closure,19285.7,87963.6,19285.7,366,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,15,0.00094328,buffered_hot,selective_closure,22070.3,90237.0,22070.3,366,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,159,0.00999874,memory_warm,selective_closure,20400.1,84312.2,20400.1,947,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,159,0.00999874,buffered_hot,selective_closure,23137.0,86455.4,23137.0,947,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,159,0.00999874,memory_warm,selective_closure,20529.4,87603.2,20529.4,947,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,159,0.00999874,buffered_hot,selective_closure,23434.6,89688.2,23434.6,947,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,1590,0.09998742,memory_warm,selective_closure,25794.4,86822.0,25794.4,3586,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,1590,0.09998742,buffered_hot,selective_closure,28665.2,88616.6,28665.2,3586,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,1590,0.09998742,memory_warm,selective_closure,27362.8,89367.6,27362.8,3586,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,1590,0.09998742,buffered_hot,selective_closure,30505.6,91441.0,30505.6,3586,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,7951,0.50000000,memory_warm,selective_closure,49814.5,95825.4,49814.5,14695,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,7951,0.50000000,buffered_hot,selective_closure,52846.9,97672.2,52846.9,14695,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,7951,0.50000000,memory_warm,selective_closure,57221.3,96180.0,57221.3,14695,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,7951,0.50000000,buffered_hot,selective_closure,60421.8,99086.2,60421.8,14695,18983,18983,2,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,15902,1.00000000,memory_warm,broad_fused,82330.0,106794.8,106794.8,28590,18983,18983,1,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",SUM,15902,1.00000000,buffered_hot,broad_fused,85083.2,108612.5,108612.5,28590,18983,18983,1,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,15902,1.00000000,memory_warm,broad_fused,96917.0,103567.5,103567.5,28590,18983,18983,1,1,18983
7,"nab","twitter_aapl","value_x1","Frame(Delta(BitPack))",BETWEEN,15902,1.00000000,buffered_hot,broad_fused,99859.4,105372.8,105372.8,28590,18983,18983,1,1,18983
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,1,0.00000763,memory_warm,selective_closure,4403.6,1587926.0,4403.6,329,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,1,0.00000763,buffered_hot,selective_closure,6338.2,1591121.0,6338.2,329,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,1,0.00000763,memory_warm,selective_closure,4470.2,1602198.0,4470.2,329,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,1,0.00000763,buffered_hot,selective_closure,6375.6,1603710.0,6375.6,329,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,131,0.00099945,memory_warm,selective_closure,5927.6,1589779.0,5927.6,378,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,131,0.00099945,buffered_hot,selective_closure,7907.7,1589990.0,7907.7,378,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,131,0.00099945,memory_warm,selective_closure,6086.4,1604542.0,6086.4,378,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,131,0.00099945,buffered_hot,selective_closure,7971.9,1602718.0,7971.9,378,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,1310,0.00999451,memory_warm,selective_closure,19471.1,1584341.0,19471.1,820,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,1310,0.00999451,buffered_hot,selective_closure,21585.3,1591111.0,21585.3,820,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,1310,0.00999451,memory_warm,selective_closure,20557.9,1604181.0,20557.9,820,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,1310,0.00999451,buffered_hot,selective_closure,22483.2,1606454.0,22483.2,820,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,13107,0.09999847,memory_warm,selective_closure,156694.3,1590681.0,156694.3,5268,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,13107,0.09999847,buffered_hot,selective_closure,160270.0,1594706.0,160270.0,5268,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,13107,0.09999847,memory_warm,selective_closure,167535.5,1613274.0,167535.5,5268,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,13107,0.09999847,buffered_hot,selective_closure,168822.5,1630079.0,168822.5,5268,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,65536,0.50000000,memory_warm,selective_closure,782702.0,1622759.0,782702.0,24928,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,65536,0.50000000,buffered_hot,selective_closure,785406.0,1630431.0,785406.0,24928,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,65536,0.50000000,memory_warm,selective_closure,834980.0,1642318.0,834980.0,24928,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,65536,0.50000000,buffered_hot,selective_closure,838946.0,1650059.0,838946.0,24928,690,690,2,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,131072,1.00000000,memory_warm,broad_fused,1587276.0,1666293.0,1666293.0,49528,690,690,1,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",SUM,131072,1.00000000,buffered_hot,broad_fused,1552012.0,1665613.0,1665613.0,49528,690,690,1,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,131072,1.00000000,memory_warm,broad_fused,1658732.0,1687195.0,1687195.0,49528,690,690,1,1,690
8,"publicbi","Bimbo","c0_Agencia_ID_x1","Frame(Dictionary(BitPack))",BETWEEN,131072,1.00000000,buffered_hot,broad_fused,1655738.0,1698101.0,1698101.0,49528,690,690,1,1,690
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,1,0.00000763,memory_warm,selective_closure,326228.0,671344.0,326228.0,331,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,1,0.00000763,buffered_hot,selective_closure,327480.0,674650.0,327480.0,331,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,1,0.00000763,memory_warm,selective_closure,323264.0,703513.0,323264.0,331,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,1,0.00000763,buffered_hot,selective_closure,327791.0,711354.0,327791.0,331,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,131,0.00099945,memory_warm,selective_closure,323124.0,672557.0,323124.0,721,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,131,0.00099945,buffered_hot,selective_closure,327821.0,675180.0,327821.0,721,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,131,0.00099945,memory_warm,selective_closure,323374.0,703724.0,323374.0,721,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,131,0.00099945,buffered_hot,selective_closure,327199.0,701770.0,327199.0,721,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,1310,0.00999451,memory_warm,selective_closure,325076.0,671365.0,325076.0,4258,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,1310,0.00999451,buffered_hot,selective_closure,330494.0,675090.0,330494.0,4258,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,1310,0.00999451,memory_warm,selective_closure,325648.0,699416.0,325648.0,4258,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,1310,0.00999451,buffered_hot,selective_closure,330755.0,700419.0,330755.0,4258,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,13107,0.09999847,memory_warm,selective_closure,356153.0,681400.0,356153.0,39649,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,13107,0.09999847,buffered_hot,selective_closure,360730.0,686327.0,360730.0,39649,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,13107,0.09999847,memory_warm,selective_closure,363333.0,710043.0,363333.0,39649,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,13107,0.09999847,buffered_hot,selective_closure,369033.0,709983.0,369033.0,39649,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,65536,0.50000000,memory_warm,selective_closure,496664.0,728460.0,496664.0,196936,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,65536,0.50000000,buffered_hot,selective_closure,505016.0,733408.0,505016.0,196936,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,65536,0.50000000,memory_warm,selective_closure,537114.0,740068.0,537114.0,196936,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,65536,0.50000000,buffered_hot,selective_closure,536964.0,744535.0,536964.0,196936,66966,66966,2,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,131072,1.00000000,memory_warm,broad_fused,673708.0,786778.0,786778.0,393544,66966,66966,1,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",SUM,131072,1.00000000,buffered_hot,broad_fused,679627.0,791204.0,791204.0,393544,66966,66966,1,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,131072,1.00000000,memory_warm,broad_fused,744915.0,775120.0,775120.0,393544,66966,66966,1,1,66966
9,"publicbi","Bimbo","c2_Cliente_ID_x1","Frame(FOR(BitPack))",BETWEEN,131072,1.00000000,buffered_hot,broad_fused,746518.0,782691.0,782691.0,393544,66966,66966,1,1,66966
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,1,0.00000763,memory_warm,selective_closure,177976.5,1762698.0,177976.5,329,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,1,0.00000763,buffered_hot,selective_closure,183409.5,1772133.0,183409.5,329,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,1,0.00000763,memory_warm,selective_closure,177806.0,1782468.0,177806.0,329,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,1,0.00000763,buffered_hot,selective_closure,184916.5,1784170.0,184916.5,329,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,131,0.00099945,memory_warm,selective_closure,180815.5,1767044.0,180815.5,659,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,131,0.00099945,buffered_hot,selective_closure,186404.0,1766484.0,186404.0,659,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,131,0.00099945,memory_warm,selective_closure,184125.5,1787035.0,184125.5,659,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,131,0.00099945,buffered_hot,selective_closure,186794.5,1794967.0,186794.5,659,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,1310,0.00999451,memory_warm,selective_closure,195497.5,1766263.0,195497.5,1926,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,1310,0.00999451,buffered_hot,selective_closure,199954.5,1768327.0,199954.5,1926,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,1310,0.00999451,memory_warm,selective_closure,197005.0,1791992.0,197005.0,1926,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,1310,0.00999451,buffered_hot,selective_closure,202993.5,1802318.0,202993.5,1926,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,13107,0.09999847,memory_warm,selective_closure,335141.0,1762267.0,335141.0,13867,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,13107,0.09999847,buffered_hot,selective_closure,340900.0,1768637.0,340900.0,13867,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,13107,0.09999847,memory_warm,selective_closure,381260.0,1833555.0,381260.0,13867,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,13107,0.09999847,buffered_hot,selective_closure,385577.0,1844100.0,385577.0,13867,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,65536,0.50000000,memory_warm,selective_closure,947488.0,1781847.0,947488.0,66592,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,65536,0.50000000,buffered_hot,selective_closure,951134.0,1784771.0,951134.0,66592,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,65536,0.50000000,memory_warm,selective_closure,1217112.0,2026362.0,1217112.0,66592,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,65536,0.50000000,buffered_hot,selective_closure,1213436.0,2033373.0,1213436.0,66592,73139,73139,2,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,131072,1.00000000,memory_warm,broad_fused,1729558.0,1806083.0,1806083.0,132856,73139,73139,1,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",SUM,131072,1.00000000,buffered_hot,broad_fused,1741196.0,1809779.0,1809779.0,132856,73139,73139,1,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,131072,1.00000000,memory_warm,broad_fused,2273322.0,2275626.0,2275626.0,132856,73139,73139,1,1,73139
10,"publicbi","Bimbo","c3_Demanda_uni_equil_x1","Frame(Dictionary(BitPack))",BETWEEN,131072,1.00000000,buffered_hot,broad_fused,2285871.0,2282316.0,2282316.0,132856,73139,73139,1,1,73139
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,1,0.00000763,memory_warm,selective_closure,80440.3,510494.0,80440.3,488,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,1,0.00000763,buffered_hot,selective_closure,82830.0,510394.0,82830.0,488,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,1,0.00000763,memory_warm,selective_closure,79357.0,517184.0,79357.0,488,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,1,0.00000763,buffered_hot,selective_closure,83052.5,522031.0,83052.5,488,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,131,0.00099945,memory_warm,selective_closure,80735.8,510865.0,80735.8,537,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,131,0.00099945,buffered_hot,selective_closure,83280.6,510143.0,83280.6,537,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,131,0.00099945,memory_warm,selective_closure,80700.8,522282.0,80700.8,537,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,131,0.00099945,buffered_hot,selective_closure,83072.4,519057.0,83072.4,537,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,1310,0.00999451,memory_warm,selective_closure,83785.4,512386.0,83785.4,1258,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,1310,0.00999451,buffered_hot,selective_closure,86723.8,510364.0,86723.8,1258,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,1310,0.00999451,memory_warm,selective_closure,85299.6,520539.0,85299.6,1258,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,1310,0.00999451,buffered_hot,selective_closure,87877.4,523874.0,87877.4,1258,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,13107,0.09999847,memory_warm,selective_closure,120730.8,528992.0,120730.8,8992,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,13107,0.09999847,buffered_hot,selective_closure,124974.5,531265.0,124974.5,8992,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,13107,0.09999847,memory_warm,selective_closure,138877.7,535772.0,138877.7,8992,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,13107,0.09999847,buffered_hot,selective_closure,138450.3,536764.0,138450.3,8992,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,65536,0.50000000,memory_warm,selective_closure,286138.0,606678.0,286138.0,43328,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,65536,0.50000000,buffered_hot,selective_closure,289132.0,607048.0,289132.0,43328,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,65536,0.50000000,memory_warm,selective_closure,356964.0,600770.0,356964.0,43328,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,65536,0.50000000,buffered_hot,selective_closure,360730.0,601931.0,360730.0,43328,26188,26188,2,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,131072,1.00000000,memory_warm,broad_fused,493749.0,704104.0,704104.0,86336,26188,26188,1,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",SUM,131072,1.00000000,buffered_hot,broad_fused,496593.0,706307.0,706307.0,86336,26188,26188,1,1,26188
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,131072,1.00000000,memory_warm,broad_fused,587048.0,633337.0,633337.0,86336,26188,26188,1,1,26188
